lane,shipment_count,total_emissions,average_emissions,average_utilization,average_speed_kmph,average_transit_time_hrs,average_co2_per_ton_km,hotspot_tag,recommendation_summary
Faridabad - Vijayawada,8,7543,942.875,72,47.5625,44.775,0.065293875,Normal,Monitor performance
Faridabad - Visakhapatnam,8,2428.7,303.5875,83.875,47.95,16.525,0.076753875,Normal,Monitor performance
Faridabad - Warangal,10,14379.4,1437.94,76.4,54.18,43.76,0.0985617,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Faridabad - Wardha,7,4620.8,660.114285714286,72,49.0571428571429,28.0714285714286,0.0358198571428571,Normal,Monitor performance
Ghaziabad - Aizawl,6,3330.4,555.066666666667,77.6666666666667,50.3666666666667,25.8333333333333,0.0307666666666667,Normal,Monitor performance
Ghaziabad - Ajmer,6,1502.7,250.45,79.3333333333333,45.7666666666667,12.3333333333333,0.0621888333333333,Normal,Monitor performance
Ghaziabad - Akola,16,2479.4,154.9625,66.75,47.725,10.525,0.068901375,Normal,Monitor performance
Ghaziabad - Alwar,10,9043.3,904.33,67.3,43.82,42.45,0.0377133,Normal,Monitor performance
Ghaziabad - Ambala,4,336.9,84.225,69.5,47.125,8.525,0.0436905,Normal,Monitor performance
Ghaziabad - Amritsar,15,6497,433.133333333333,66,47.66,23.3533333333333,0.0424066,Normal,Monitor performance
Ghaziabad - Anantapur,8,7575.4,946.925,66.875,52.625,33.65,0.06850625,Normal,Monitor performance
Ghaziabad - Asansol,8,10922.5,1365.3125,64.625,45.4625,50.1375,0.043792125,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Ghaziabad - Aurangabad,6,1449.9,241.65,77.5,50.2,20.35,0.0286703333333333,Normal,Monitor performance
Ghaziabad - Bareilly,11,9128.7,829.881818181818,77.7272727272727,48.1545454545455,34.8818181818182,0.0744549090909091,Normal,Monitor performance
Ghaziabad - Belagavi,9,7174.8,797.2,68.4444444444444,49.6444444444445,38.2777777777778,0.0463544444444445,Normal,Monitor performance
Ghaziabad - Belgaum,8,1864.5,233.0625,66.875,45,16.6,0.050607125,Normal,Monitor performance
Ghaziabad - Bhubaneswar,8,3839.7,479.9625,73.5,51.3375,28.1125,0.03425,Normal,Monitor performance
Ghaziabad - Bikaner,6,3199.5,533.25,73.8333333333333,54.9333333333333,21.1333333333333,0.052065,Normal,Monitor performance
Ghaziabad - Bilaspur,7,2383.5,340.5,76.8571428571429,50,22.2,0.0492414285714286,Normal,Monitor performance
Ghaziabad - Bokaro,10,5097.8,509.78,71.5,49.83,25.49,0.0367124,Normal,Monitor performance
Ghaziabad - Burhanpur,14,4667.8,333.414285714286,73.2857142857143,50.0857142857143,19.8214285714286,0.0343468571428571,Normal,Monitor performance
Ghaziabad - Chandigarh,11,8696.6,790.6,67.2727272727273,56.8363636363636,28.0363636363636,0.0605572727272727,Normal,Monitor performance
Ghaziabad - Chandrapur,10,3725.3,372.53,71.4,52.17,20.05,0.071504,Normal,Monitor performance
Ghaziabad - Chennai,8,9443.9,1180.4875,62.125,52.7375,45.1625,0.065343,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Ghaziabad - Coimbatore,13,7937.8,610.6,73.4615384615385,48.6153846153846,23.4076923076923,0.0844179230769231,Normal,Monitor performance
Ghaziabad - Darbhanga,12,13674.2,1139.51666666667,66.75,51.1333333333333,45.2166666666667,0.0743980833333333,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ghaziabad - Davangere,10,7800,780,72.1,46.56,39.43,0.0465801,Normal,Monitor performance
Ghaziabad - Dehradun,7,6720.6,960.085714285714,66.8571428571429,50.7142857142857,35.6142857142857,0.0757634285714286,Normal,Monitor performance
Ghaziabad - Delhi,8,6162.6,770.325,63.125,45.875,38.7375,0.033877125,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Dhanbad,18,7309.8,406.1,70.4444444444444,49.9944444444444,18.9888888888889,0.0786620555555556,Normal,Monitor performance
Ghaziabad - Durgapur,8,4578.5,572.3125,64.25,52.025,27.25,0.032066,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Faridabad,13,9505.6,731.2,57.2307692307692,50.0153846153846,35.8461538461539,0.0697093076923077,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Guntur,10,2198.5,219.85,68.9,51.1,10.8,0.0880487,Normal,Monitor performance
Ghaziabad - Gurgaon,8,3329.3,416.1625,71.5,51.6,26.1125,0.038323875,Normal,Monitor performance
Ghaziabad - Guwahati,8,4370.1,546.2625,64.375,51.45,26.55,0.06689975,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Gwalior,10,6565.9,656.59,68.8,52.32,24.78,0.0485286,Normal,Monitor performance
Ghaziabad - Haldia,11,11905.8,1082.34545454545,62.9090909090909,51.4090909090909,39.0909090909091,0.0540377272727273,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Haridwar,12,6635.4,552.95,73.3333333333333,51.675,23.85,0.0416850833333333,Normal,Monitor performance
Ghaziabad - Hisar,7,1194.2,170.6,67,52.8142857142857,12.1857142857143,0.0889918571428572,Normal,Monitor performance
Ghaziabad - Hubli,9,7550.8,838.977777777778,69.6666666666667,52.6111111111111,31.0888888888889,0.0656672222222222,Normal,Monitor performance
Ghaziabad - Imphal,10,12859,1285.9,79.2,52.71,41.55,0.0517395,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ghaziabad - Indore,7,4766.2,680.885714285714,71.2857142857143,52.6285714285714,26.8857142857143,0.0956785714285714,Normal,Monitor performance
Ghaziabad - Itanagar,5,4915.6,983.12,83.8,48.44,36.1,0.0691558,Normal,Monitor performance
Ghaziabad - Jalandhar,7,5093.9,727.7,77.4285714285714,48.2571428571429,38.4285714285714,0.0283345714285714,Normal,Monitor performance
Ghaziabad - Jammu,7,4707.8,672.542857142857,72.8571428571429,54.1571428571429,24.1857142857143,0.0349612857142857,Normal,Monitor performance
Ghaziabad - Jharsuguda,8,1597.6,199.7,79.75,52.4625,12.7625,0.0592215,Normal,Monitor performance
Ghaziabad - Jodhpur,11,11933.8,1084.89090909091,71.0909090909091,52.0090909090909,52.8,0.0505578181818182,Normal,Monitor performance
Ghaziabad - Kakinada,13,885.5,68.1153846153846,68.3846153846154,51.5153846153846,6.86923076923077,0.0264306923076923,Normal,Monitor performance
Ghaziabad - Kanpur,10,8564.3,856.43,65.1,46.82,51.65,0.0432695,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Karnal,15,7156.7,477.113333333333,64.3333333333333,50.3466666666667,22.6066666666667,0.0469824,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Karur,10,9175.5,917.55,80.1,48.92,39.6,0.0561043,Normal,Monitor performance
Ghaziabad - Katni,12,10466.3,872.191666666667,64.0833333333333,51.15,37.5166666666667,0.0555108333333333,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Khandwa,6,2648.2,441.366666666667,74,54,18.1833333333333,0.053354,Normal,Monitor performance
Ghaziabad - Kharagpur,11,3078.1,279.827272727273,72.3636363636364,47.2090909090909,14.2545454545455,0.0772257272727273,Normal,Monitor performance
Ghaziabad - Kochi,11,6633.7,603.063636363636,68.7272727272727,51.3636363636364,23.3454545454546,0.0690502727272727,Normal,Monitor performance
Ghaziabad - Kolhapur,11,4293.5,390.318181818182,71.3636363636364,52.2090909090909,23.3454545454546,0.0631728181818182,Normal,Monitor performance
Ghaziabad - Kolkata,10,1823.6,182.36,70.9,47.82,15.49,0.020213,Normal,Monitor performance
Ghaziabad - Lucknow,6,3676.7,612.783333333333,65.1666666666667,52.4166666666667,35.3833333333333,0.0600395,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Ludhiana,12,4037.5,336.458333333333,73.25,48.65,20.25,0.056725,Normal,Monitor performance
Ghaziabad - Madurai,12,4203.2,350.266666666667,68.4166666666667,52.3583333333333,18.5,0.0504525833333333,Normal,Monitor performance
Ghaziabad - Mangalore,8,6311.1,788.8875,71.75,52.25,45.1375,0.051180875,Normal,Monitor performance
Ghaziabad - Meerut,7,2961.8,423.114285714286,85.5714285714286,47.1857142857143,21.8428571428572,0.0391638571428571,Normal,Monitor performance
Ghaziabad - Moradabad,8,1549.9,193.7375,64.625,50.85,10.375,0.047041625,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Mumbai,9,5025.4,558.377777777778,73.1111111111111,54.4222222222222,25.7777777777778,0.061743,Normal,Monitor performance
Ghaziabad - Nagpur,11,3031.3,275.572727272727,75.4545454545455,49.0181818181818,16.6363636363636,0.0308905454545455,Normal,Monitor performance
Ghaziabad - Nashik,13,7802.8,600.215384615385,69.9230769230769,51.1923076923077,27.2307692307692,0.0412196923076923,Normal,Monitor performance
Ghaziabad - Nellore,7,9523.5,1360.5,83.1428571428571,57.8714285714286,41.7,0.0638991428571429,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ghaziabad - Noida,8,5790.4,723.8,63.625,51.4,24.5125,0.056469375,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Patna,6,3102.8,517.133333333333,73,52.2833333333333,23.95,0.076649,Normal,Monitor performance
Ghaziabad - Prayagraj,7,2273.7,324.814285714286,66.2857142857143,47.6285714285714,21.5142857142857,0.0337405714285714,Normal,Monitor performance
Ghaziabad - Pune,17,13073.9,769.052941176471,67.8235294117647,49.0058823529412,35.7294117647059,0.0411610588235294,Normal,Monitor performance
Ghaziabad - Raipur,11,3633.4,330.309090909091,64.3636363636364,51.9545454545455,17.2818181818182,0.0325438181818182,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Rajkot,6,1014.2,169.033333333333,68,48.1,8.2,0.071793,Normal,Monitor performance
Ghaziabad - Ranchi,11,8384.4,762.218181818182,69.2727272727273,46.7818181818182,32.5909090909091,0.0368189090909091,Normal,Monitor performance
Ghaziabad - Ratlam,16,7371.4,460.7125,72.25,45.26875,21.2375,0.0517190625,Normal,Monitor performance
Ghaziabad - Rewa,7,4161.5,594.5,76.5714285714286,48.0571428571429,38.4714285714286,0.0360657142857143,Normal,Monitor performance
Ghaziabad - Rohtak,16,9261.1,578.81875,61.4375,55.19375,30.54375,0.0525770625,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Rourkela,10,9178.1,917.81,69.4,49.77,38.49,0.0354797,Normal,Monitor performance
Ghaziabad - Sagar,10,2934.6,293.46,72.4,50.12,14.84,0.0475703,Normal,Monitor performance
Ghaziabad - Salem,14,5306.2,379.014285714286,67.7142857142857,49.0928571428571,19.1785714285714,0.0615558571428572,Normal,Monitor performance
Ghaziabad - Sangli,11,10400.6,945.509090909091,67.3636363636364,50.1636363636364,44.0363636363636,0.0570020909090909,Normal,Monitor performance
Ghaziabad - Satna,9,7361.5,817.944444444445,70.7777777777778,46.8444444444445,41.0333333333333,0.0483876666666667,Normal,Monitor performance
Ghaziabad - Shillong,7,4632.7,661.814285714286,58.8571428571429,52.8285714285714,43.5285714285714,0.0170855714285714,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Silchar,4,4198.6,1049.65,84.75,49.175,49.525,0.0596055,Normal,Monitor performance
Ghaziabad - Solapur,11,4876.7,443.336363636364,66.4545454545455,53.5,23.3363636363636,0.0670718181818182,Normal,Monitor performance
Ghaziabad - Srinagar,10,2804.1,280.41,65.3,52.03,13.52,0.064863,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Surat,15,7332.8,488.853333333333,67.3333333333333,50.06,21.46,0.0751210666666667,Normal,Monitor performance
Ghaziabad - Thiruvananthapuram,10,3881.7,388.17,75.6,51.35,20.88,0.0331344,Normal,Monitor performance
Ghaziabad - Tirunelveli,6,4606.1,767.683333333333,64.8333333333333,48.6,27.5,0.09639,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Tirupati,10,6684.5,668.45,64.3,55.41,29.23,0.0487272,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Tiruppur,12,6692.2,557.683333333333,67.3333333333333,50.125,26.875,0.04707475,Normal,Monitor performance
Ghaziabad - Trichy,16,13507.5,844.21875,64.0625,49.9,38.2625,0.0696133125,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Tuticorin,13,3721.5,286.269230769231,71.9230769230769,50.4461538461538,18.2307692307692,0.0372579230769231,Normal,Monitor performance
Ghaziabad - Udaipur,9,10570.9,1174.54444444444,69.1111111111111,47.6555555555556,51.6555555555556,0.0282817777777778,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ghaziabad - Vadodara,5,2957.6,591.52,86.6,53.64,29.46,0.0755454,Normal,Monitor performance
Ghaziabad - Varanasi,12,4200.3,350.025,69.6666666666667,47.5083333333333,18.2666666666667,0.03515075,Normal,Monitor performance
Ghaziabad - Vidisha,12,15416.9,1284.74166666667,78,50.9583333333333,46.6583333333333,0.06523275,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Ghaziabad - Vijayawada,10,3797.2,379.72,71.4,49.96,18.26,0.0463307,Normal,Monitor performance
Ghaziabad - Visakhapatnam,8,6288.6,786.075,70.875,47.3375,28.95,0.030082875,Normal,Monitor performance
Ghaziabad - Warangal,9,1754.3,194.922222222222,74.8888888888889,51.5111111111111,16.9222222222222,0.0246513333333333,Normal,Monitor performance
Ghaziabad - Wardha,9,2682.7,298.077777777778,60.7777777777778,47.1,21.8111111111111,0.0314182222222222,Low Utilization Lane,Improve load planning and shipment consolidation
Ghaziabad - Yavatmal,9,3640.3,404.477777777778,72.8888888888889,53,18.4222222222222,0.0327945555555556,Normal,Monitor performance
Guntur - Agartala,10,5009.7,500.97,76.8,52.1,22.21,0.077552,Normal,Monitor performance
Guntur - Agra,14,4683.6,334.542857142857,73.7857142857143,49.1928571428571,18.5071428571429,0.0682246428571429,Normal,Monitor performance
Guntur - Ahmedabad,9,5549.2,616.577777777778,72.3333333333333,45.5,36.6444444444445,0.0242238888888889,Normal,Monitor performance
Guntur - Aizawl,15,11077.8,738.52,69.8666666666667,49.5,29.1866666666667,0.051558,Normal,Monitor performance
Guntur - Ajmer,11,2139.6,194.509090909091,73.9090909090909,43.0727272727273,10.1727272727273,0.0681434545454546,Normal,Monitor performance
Guntur - Akola,11,4171.1,379.190909090909,65.2727272727273,51.7818181818182,15.6272727272727,0.0727154545454545,Low Utilization Lane,Improve load planning and shipment consolidation
Guntur - Alwar,4,5828.5,1457.125,74.5,53.225,39.3,0.11103825,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Guntur - Amritsar,12,2671.6,222.633333333333,70.6666666666667,48.0333333333333,15.8916666666667,0.0263046666666667,Normal,Monitor performance
Guntur - Asansol,17,22498,1323.41176470588,71.8823529411765,47.2,55.4411764705882,0.0402726470588235,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Guntur - Aurangabad,12,2843.8,236.983333333333,75.1666666666667,51.4583333333333,13.65,0.0445669166666667,Normal,Monitor performance
Guntur - Bangalore,12,8704.2,725.35,66.25,51.125,33.2,0.0320056666666667,Normal,Monitor performance
Guntur - Bareilly,7,5807.1,829.585714285714,69.2857142857143,48.1857142857143,37.0428571428571,0.0486605714285714,Normal,Monitor performance
Guntur - Belagavi,7,6270.8,895.828571428571,72.7142857142857,46.2571428571429,46.4,0.060612,Normal,Monitor performance
Guntur - Belgaum,5,665.6,133.12,83.8,45.86,9.9,0.0965676,Normal,Monitor performance
Guntur - Bhopal,11,11673,1061.18181818182,67.7272727272727,51.3909090909091,54.1,0.02793,Normal,Monitor performance
Guntur - Bhubaneswar,5,2088.5,417.7,80.8,57.72,18.62,0.0529852,Normal,Monitor performance
Guntur - Bikaner,14,4458.7,318.478571428571,69.8571428571429,52.3642857142857,15.6,0.0527877857142857,Normal,Monitor performance
Guntur - Burhanpur,3,1825,608.333333333333,67.3333333333333,51.6666666666667,24.1666666666667,0.040693,Normal,Monitor performance
Guntur - Chandigarh,11,8306.6,755.145454545455,68.5454545454546,52.8636363636364,35.5090909090909,0.0743656363636364,Normal,Monitor performance
Guntur - Chandrapur,8,5903.3,737.9125,62.375,49.4125,26.9125,0.099297125,Low Utilization Lane,Improve load planning and shipment consolidation
Guntur - Chennai,11,13034.1,1184.91818181818,65.1818181818182,51.1636363636364,47.2272727272727,0.0500971818181818,High Emission + Low Utilization,Consolidate shipments and deploy higher efficiency vehicles
Guntur - Coimbatore,13,5428.8,417.6,74.9230769230769,42.5923076923077,22.1230769230769,0.0627429230769231,Normal,Monitor performance
Guntur - Darbhanga,15,18823.7,1254.91333333333,67.3333333333333,48.8333333333333,52.82,0.0572596666666667,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Guntur - Davangere,7,6375.4,910.771428571429,79.2857142857143,52.5,43.2,0.0630138571428571,Normal,Monitor performance
Guntur - Dehradun,12,9780.5,815.041666666667,66.8333333333333,51.8416666666667,40.2833333333333,0.0437104166666667,Normal,Monitor performance
Guntur - Delhi,15,15149.4,1009.96,67.4666666666667,47.9466666666667,45.68,0.0753842,Normal,Monitor performance
Guntur - Dhanbad,9,7510.4,834.488888888889,68.3333333333333,50.0333333333333,25.3888888888889,0.0533626666666667,Normal,Monitor performance
Guntur - Durgapur,12,10588.6,882.383333333333,78.6666666666667,47.2416666666667,36.1916666666667,0.110706166666667,Normal,Monitor performance
Guntur - Erode,12,14264.1,1188.675,66,48.4333333333333,38.525,0.0576039166666667,High Emission Lane,Evaluate cleaner fuel vehicles and routing
Guntur - Faridabad,12,10863.4,905.283333333333,70.1666666666667,43.6916666666667,40.9416666666667,0.0585889166666667,Normal,Monitor performance
