shipment_id,origin,destination,lane,date,distance_km,weight_ton,vehicle_type,fuel_type,utilization_percent,estimated_emissions_kg_co2e,traffic congestion,Age of vehicle,Engine size ( Capacity of liters of fuel)
SYNX001353,Visakhapatnam,Ludhiana,Visakhapatnam - Ludhiana,2024-03-10 00:00:00,2058,1.76376414002734,16mt openbody,Diesel,62.0467871463695,98.7,Medium,4,5
SYNX001354,Gurgaon,Nashik,Gurgaon - Nashik,2024-02-11 00:00:00,1245,7.96566784735473,17mt openbody,CNG,52.8101272639173,453.9,Medium,5,5.9
SYNX001355,Amritsar,Panipat,Amritsar - Panipat,2024-05-15 00:00:00,400,7.93096275839501,17mt openbody,EV,50.9577412845588,972.5,High,5,5.9
SYNX001356,Nagpur,Patna,Nagpur - Patna,2024-12-03 00:00:00,989,6.57698084640633,17mt openbody,EV,76.7543725596862,300.2,Medium,5,5.9
SYNX001357,Kolkata,Chandigarh,Kolkata - Chandigarh,2024-03-12 00:00:00,1830,3.55637489728959,16mt openbody,Diesel,95.8290933558476,105.3,Medium,4,5
SYNX001358,Mumbai,Udaipur,Mumbai - Udaipur,2024-10-26 00:00:00,773,24.3838853353201,24FT MA CONTAINER,Diesel,89.4880581468961,651.1,Medium,8,8.9
SYNX001359,Kota,Gwalior,Kota - Gwalior,2024-05-14 00:00:00,322,18.9473869151593,21 MT OPENBODY,Diesel,93.7631993262186,2369.8,High,7,7.8
SYNX001360,Salem,Sonipat,Salem - Sonipat,2024-06-01 00:00:00,2413,7.71767596168543,17mt openbody,CNG,52.8243447024792,608.8,High,5,5.9
SYNX001361,Delhi,Durgapur,Delhi - Durgapur,2024-05-21 00:00:00,1463,15.6046302627116,18mt mxl,Diesel,83.0570962419446,757.4,Medium,7,7.8
SYNX001362,Indore,Rajkot,Indore - Rajkot,2024-03-26 00:00:00,652,20.0789535823232,21 MT OPENBODY,Diesel,77.8141678645967,945.3,Medium,8,8.9
SYNX001363,Patna,Vijayawada,Patna - Vijayawada,2024-02-06 00:00:00,1391,1.1379622652561,16mt openbody,EV,76.5625983354584,64.5,Medium,4,5
SYNX001364,Guntur,Jalandhar,Guntur - Jalandhar,2024-10-29 00:00:00,2176,21.0467355455693,24 MT OPENBODY,Diesel,44.6665105328219,960.2,Medium,8,8.9
SYNX001365,Hyderabad,Indore,Hyderabad - Indore,2024-06-20 00:00:00,817,5.212751983693,16mt openbody,Diesel,54.750900139114,195.6,Medium,4,5
SYNX001366,Salem,Ghaziabad,Salem - Ghaziabad,2024-03-19 00:00:00,2365,9.28581738456745,17mt openbody,Diesel,73.1364599166919,355.9,Medium,5,5.9
SYNX001367,Surat,Delhi,Surat - Delhi,2024-12-02 00:00:00,1177,23.3504422759818,24 MT OPENBODY,Diesel,78.539427237459,1351.6,Medium,8,8.9
SYNX001368,Amritsar,Rohtak,Amritsar - Rohtak,2024-08-13 00:00:00,434,9.58723474171103,17mt openbody,EV,95.1663682921862,1244.6,High,5,5.9
SYNX001369,Durgapur,Nashik,Durgapur - Nashik,2024-03-07 00:00:00,1812,10.1824181029601,18mt open body,Diesel,83.2787434468606,792.7,High,6,7.2
SYNX001370,Nashik,Hyderabad,Nashik - Hyderabad,2024-01-08 00:00:00,717,14.5318218272973,18mt mxl,Diesel,79.1132146551786,963.8,Medium,7,7.8
SYNX001371,Bangalore,Prayagraj,Bangalore - Prayagraj,2024-08-10 00:00:00,1820,5.21922334665574,16mt openbody,Diesel,87.7240124500788,156.7,Medium,4,5
SYNX001372,Amritsar,Ghaziabad,Amritsar - Ghaziabad,2024-09-08 00:00:00,516,22.2994757448052,24 MT OPENBODY,Diesel,86.2286201435529,1186.9,Medium,8,8.9
SYNX001373,Agra,Bangalore,Agra - Bangalore,2024-03-09 00:00:00,1975,11.1176671932583,18mt open body,Diesel,92.2411065579199,587.1,Medium,6,7.2
SYNX001374,Varanasi,Ahmedabad,Varanasi - Ahmedabad,2024-05-29 00:00:00,1357,17.7701420946554,18mt mxl,Diesel,75.9923738605948,755.7,Medium,7,7.8
SYNX001375,Raipur,Bangalore,Raipur - Bangalore,2024-03-27 00:00:00,1269,1.06254796941217,16mt openbody,CNG,89.0972355916938,73.1,Medium,4,5
SYNX001376,Belgaum,Faridabad,Belgaum - Faridabad,2024-10-29 00:00:00,1783,21.9305202661178,24 MT OPENBODY,Diesel,89.4794363352306,1232,Medium,8,8.9
SYNX001377,Belgaum,Durgapur,Belgaum - Durgapur,2024-05-23 00:00:00,1985,6.49665127628319,17mt openbody,CNG,52.4454550805558,190.9,Medium,5,5.9
SYNX001378,Kota,Ranchi,Kota - Ranchi,2024-06-21 00:00:00,1224,4.778816762093,16mt openbody,CNG,83.9874463965109,307.4,Medium,4,5
SYNX001379,Aurangabad,Gurgaon,Aurangabad - Gurgaon,2024-09-14 00:00:00,1212,10.7831986595315,18mt open body,Diesel,89.5659901544757,1581.5,High,6,7.2
SYNX001380,Prayagraj,Surat,Prayagraj - Surat,2024-10-14 00:00:00,1294,8.75582960542066,17mt openbody,CNG,84.7788308763428,432,Medium,5,5.9
SYNX001381,Belgaum,Ghaziabad,Belgaum - Ghaziabad,2024-05-10 00:00:00,1822,2.11665864020203,16mt openbody,EV,59.8892473415927,92.9,Medium,4,5
SYNX001382,Bhopal,Madurai,Bhopal - Madurai,2024-03-15 00:00:00,1856,13.0449968872828,18mt open body,Diesel,93.7431926106963,405.7,Medium,6,7.2
SYNX001383,Panipat,Chennai,Panipat - Chennai,2024-11-24 00:00:00,2306,4.51480994280509,16mt openbody,EV,56.2433294853907,238,Medium,4,5
SYNX001384,Coimbatore,Trichy,Coimbatore - Trichy,2024-02-15 00:00:00,241,1.5124619201194,16mt openbody,EV,75.9486152434169,114.7,High,4,5
SYNX001385,Noida,Delhi,Noida - Delhi,2024-10-12 00:00:00,42,3.83320671594814,16mt openbody,Diesel,95.3962504794836,253,Medium,4,5
SYNX001386,Sonipat,Madurai,Sonipat - Madurai,2024-12-14 00:00:00,2654,2.37026953648437,16mt openbody,EV,51.9157190497647,183,High,4,5
SYNX001387,Agra,Aurangabad,Agra - Aurangabad,2024-04-15 00:00:00,1070,0.962768319547129,16mt openbody,CNG,39.3818781835761,65,Medium,4,5
SYNX001388,Prayagraj,Jaipur,Prayagraj - Jaipur,2024-10-13 00:00:00,783,2.04154088974487,16mt openbody,EV,60.831096540127,147.1,High,4,5
SYNX001389,Agra,Chandigarh,Agra - Chandigarh,2024-06-14 00:00:00,516,6.81088488281812,17mt openbody,EV,97.9111054045642,477,Medium,5,5.9
SYNX001390,Tirupati,Bhopal,Tirupati - Bhopal,2024-06-02 00:00:00,1364,7.09096703476766,17mt openbody,CNG,97.7029944055448,477,Medium,5,5.9
SYNX001391,Mangalore,Coimbatore,Mangalore - Coimbatore,2024-01-18 00:00:00,389,12.796228811582,18mt open body,Diesel,53.7477821515378,641,Medium,6,7.2
SYNX001392,Ranchi,Chandigarh,Ranchi - Chandigarh,2024-07-29 00:00:00,1472,7.01721838040272,17mt openbody,CNG,81.8417698392173,384.4,Medium,5,5.9
SYNX001393,Delhi,Coimbatore,Delhi - Coimbatore,2024-04-16 00:00:00,2458,20.6967613948328,21 MT OPENBODY,Diesel,98.8953211701183,946.8,Medium,8,8.9
SYNX001394,Bhopal,Amritsar,Bhopal - Amritsar,2024-09-03 00:00:00,1205,1.50791859539578,16mt openbody,EV,44.5466836502438,91.6,Medium,4,5
SYNX001395,Faridabad,Hubli,Faridabad - Hubli,2024-07-13 00:00:00,1835,3.82901200800137,16mt openbody,CNG,48.7303577865499,216.8,Medium,4,5
SYNX001396,Pune,Gurgaon,Pune - Gurgaon,2024-09-09 00:00:00,1439,8.87007175038109,17mt openbody,Diesel,41.3101012558369,1163.5,High,5,5.9
SYNX001397,Vadodara,Guntur,Vadodara - Guntur,2024-05-21 00:00:00,1265,6.08177093358529,17mt openbody,EV,82.3197896625295,647.9,High,5,5.9
SYNX001398,Bilaspur,Nashik,Bilaspur - Nashik,2024-03-20 00:00:00,1121,1.77566721085729,16mt openbody,Diesel,61.5666950034892,87.9,Medium,4,5
SYNX001399,Bilaspur,Noida,Bilaspur - Noida,2024-12-27 00:00:00,1077,7.64241011821171,17mt openbody,Diesel,40.8469572925834,883,High,5,5.9
SYNX001400,Belgaum,Ahmedabad,Belgaum - Ahmedabad,2024-06-10 00:00:00,1028,1.66528702861996,16mt openbody,EV,56.1613002889271,111.3,Medium,4,5
SYNX001401,Jalandhar,Sonipat,Jalandhar - Sonipat,2024-07-03 00:00:00,367,8.95726465736352,17mt openbody,Diesel,86.4848289775496,1129.9,High,5,5.9
SYNX001402,Thiruvananthapuram,Lucknow,Thiruvananthapuram - Lucknow,2024-05-04 00:00:00,2601,13.6058905175106,18mt open body,Diesel,84.2999255995286,1857,High,6,7.2
SYNX001403,Gurgaon,Jaipur,Gurgaon - Jaipur,2024-07-11 00:00:00,264,17.8264198225,18mt mxl,Diesel,83.2199174081204,999.9,Medium,7,7.8
SYNX001404,Sonipat,Delhi,Sonipat - Delhi,2024-08-26 00:00:00,42,1.24752092641684,16mt openbody,EV,69.5894263154069,96.1,High,4,5
SYNX001405,Thiruvananthapuram,Vadodara,Thiruvananthapuram - Vadodara,2024-05-12 00:00:00,1980,5.01628029428851,16mt openbody,CNG,81.8337772441516,604.9,High,4,5
SYNX001406,Vijayawada,Kota,Vijayawada - Kota,2024-12-30 00:00:00,1360,3.38668874161914,16mt openbody,EV,81.4636994733055,207,Medium,4,5
SYNX001407,Sonipat,Siliguri,Sonipat - Siliguri,2024-01-13 00:00:00,1433,6.77063369601652,17mt openbody,Diesel,52.3818296524922,509.3,High,5,5.9
SYNX001408,Trichy,Nagpur,Trichy - Nagpur,2024-02-26 00:00:00,1440,8.33981318981505,17mt openbody,EV,44.2753210513124,260,Medium,5,5.9
SYNX001409,Jalandhar,Coimbatore,Jalandhar - Coimbatore,2024-05-07 00:00:00,2828,12.0407262813229,18mt open body,Diesel,87.5412097632002,949.7,High,6,7.2
SYNX001410,Rohtak,Pune,Rohtak - Pune,2024-09-04 00:00:00,1484,2.13674762629142,16mt openbody,Diesel,39.3281793987392,137.7,Medium,4,5
SYNX001411,Trichy,Kota,Trichy - Kota,2024-08-12 00:00:00,2039,27.0565782994805,24FT MA CONTAINER,Diesel,64.3774597194504,2035.2,High,8,8.9
SYNX001412,Madurai,Pune,Madurai - Pune,2024-11-01 00:00:00,1325,6.09310304901373,17mt openbody,CNG,47.470200096062,194,Medium,5,5.9
SYNX001413,Delhi,Guntur,Delhi - Guntur,2024-04-06 00:00:00,1775,8.58396830373276,17mt openbody,Diesel,89.2824216383796,517.9,Medium,5,5.9
SYNX001414,Aurangabad,Chennai,Aurangabad - Chennai,2024-03-05 00:00:00,1150,8.66158823075307,17mt openbody,Diesel,70.7470464683312,457.5,Medium,5,5.9
SYNX001415,Gurgaon,Surat,Gurgaon - Surat,2024-08-19 00:00:00,1143,5.68723098858142,16mt openbody,EV,47.0871491570829,332,Medium,4,5
SYNX001416,Kota,Bhopal,Kota - Bhopal,2024-06-24 00:00:00,335,9.11212475077638,17mt openbody,Diesel,46.2420558846635,1169.3,High,5,5.9
SYNX001417,Nashik,Ludhiana,Nashik - Ludhiana,2024-09-15 00:00:00,1537,9.28144713701286,17mt openbody,EV,55.9596161928491,276,Medium,5,5.9
SYNX001418,Guntur,Bhopal,Guntur - Bhopal,2024-03-19 00:00:00,1044,9.38448959549792,17mt openbody,Diesel,60.1138115564262,488.8,Medium,5,5.9
SYNX001419,Bilaspur,Mangalore,Bilaspur - Mangalore,2024-12-09 00:00:00,1598,2.7273889312824,16mt openbody,EV,82.7476207896681,94,Medium,4,5
SYNX001420,Noida,Raipur,Noida - Raipur,2024-08-15 00:00:00,1145,22.4188565538918,24 MT OPENBODY,Diesel,87.2594551026406,1428.4,Medium,8,8.9
SYNX001421,Amritsar,Salem,Amritsar - Salem,2024-08-22 00:00:00,2807,18.4099975618105,21 MT OPENBODY,Diesel,44.7538800754381,2471.3,High,7,7.8
SYNX001422,Kolkata,Panipat,Kolkata - Panipat,2024-09-08 00:00:00,1709,6.48975512825003,17mt openbody,Diesel,50.1861252589172,485.6,High,5,5.9
SYNX001423,Visakhapatnam,Kochi,Visakhapatnam - Kochi,2024-03-31 00:00:00,1429,4.43953059725135,16mt openbody,CNG,76.8484775250398,575.2,High,4,5
SYNX001424,Thiruvananthapuram,Mangalore,Thiruvananthapuram - Mangalore,2024-08-17 00:00:00,673,2.70709944212285,16mt openbody,EV,80.8362887798566,80.8,Medium,4,5
SYNX001425,Aurangabad,Guwahati,Aurangabad - Guwahati,2024-05-21 00:00:00,2268,6.08177093358529,17mt openbody,EV,82.3197896625295,647.9,High,5,5.9
SYNX001426,Gurgaon,Raipur,Gurgaon - Raipur,2024-06-07 00:00:00,1158,1.15007382726586,16mt openbody,EV,74.4444136826168,73.2,Medium,4,5
SYNX001427,Lucknow,Durgapur,Lucknow - Durgapur,2024-05-03 00:00:00,924,3.63495249120038,16mt openbody,EV,68.9252558828293,142.8,Medium,4,5
SYNX001428,Chandigarh,Thiruvananthapuram,Chandigarh - Thiruvananthapuram,2024-11-01 00:00:00,3087,20.9840441217235,21 MT OPENBODY,Diesel,88.1051979802226,1628.1,High,8,8.9
SYNX001429,Vadodara,Durgapur,Vadodara - Durgapur,2024-09-22 00:00:00,1816,5.86675338811182,16mt openbody,CNG,57.1621769382803,781,High,4,5
SYNX001430,Panipat,Patna,Panipat - Patna,2024-01-17 00:00:00,1137,8.53114722489526,17mt openbody,CNG,54.1805635758724,644.4,High,5,5.9
SYNX001431,Pune,Kochi,Pune - Kochi,2024-10-01 00:00:00,1237,21.714675702093,24 MT OPENBODY,Diesel,60.9284747869796,1569.5,High,8,8.9
SYNX001432,Bangalore,Mumbai,Bangalore - Mumbai,2024-12-30 00:00:00,1057,1.80831567291018,16mt openbody,EV,89.9756220233057,87,Medium,4,5
SYNX001433,Mumbai,Rajkot,Mumbai - Rajkot,2024-11-17 00:00:00,524,9.24529907820542,17mt openbody,EV,99.9793408957312,460.4,Medium,5,5.9
SYNX001434,Delhi,Visakhapatnam,Delhi - Visakhapatnam,2024-04-01 00:00:00,1718,4.4737676351654,16mt openbody,Diesel,44.9050555319313,180.7,Medium,4,5
SYNX001435,Kanpur,Udaipur,Kanpur - Udaipur,2024-06-10 00:00:00,870,12.6950187778577,18mt open body,Diesel,81.960721462614,498.9,Medium,6,7.2
SYNX001436,Kanpur,Tirupati,Kanpur - Tirupati,2024-04-21 00:00:00,1786,6.40180751189357,17mt openbody,Diesel,100,401,Medium,5,5.9
SYNX001437,Kochi,Guntur,Kochi - Guntur,2024-02-20 00:00:00,1050,3.74895877825159,16mt openbody,CNG,49.8202801912518,187.2,Medium,4,5
SYNX001438,Hubli,Salem,Hubli - Salem,2024-04-29 00:00:00,657,14.970722953368,18mt mxl,Diesel,78.2309107867415,1110.5,High,7,7.8
SYNX001439,Trichy,Varanasi,Trichy - Varanasi,2024-03-15 00:00:00,2096,8.38445889373687,17mt openbody,CNG,41.5859775121595,336.3,Medium,5,5.9
SYNX001440,Kota,Indore,Kota - Indore,2024-10-12 00:00:00,347,8.77144772643245,17mt openbody,EV,46.7543085801661,422.9,Medium,5,5.9
SYNX001441,Kanpur,Kota,Kanpur - Kota,2024-08-11 00:00:00,585,8.9133196079648,17mt openbody,EV,99.5606547456382,1041.9,High,5,5.9
SYNX001442,Rajkot,Chandigarh,Rajkot - Chandigarh,2024-12-05 00:00:00,1387,14.1452533338333,18mt mxl,Diesel,88.7600571573144,581,Medium,7,7.8
SYNX001443,Ahmedabad,Surat,Ahmedabad - Surat,2024-09-14 00:00:00,260,21.7751767133446,24 MT OPENBODY,Diesel,35.0119986741585,659,Medium,8,8.9
SYNX001444,Surat,Chandigarh,Surat - Chandigarh,2024-08-22 00:00:00,1418,18.4099975618105,21 MT OPENBODY,Diesel,44.7538800754381,2471.3,High,7,7.8
SYNX001445,Surat,Ahmedabad,Surat - Ahmedabad,2024-03-08 00:00:00,260,2.79040653319601,16mt openbody,CNG,63.1317647831503,146.9,Medium,4,5
SYNX001446,Thiruvananthapuram,Panipat,Thiruvananthapuram - Panipat,2024-12-30 00:00:00,2900,1.80831567291018,16mt openbody,EV,89.9756220233057,87,Medium,4,5
SYNX001447,Faridabad,Siliguri,Faridabad - Siliguri,2024-06-02 00:00:00,1384,11.6131205280427,18mt open body,Diesel,71.3271652731812,350.6,Medium,6,7.2
SYNX001448,Rajkot,Ghaziabad,Rajkot - Ghaziabad,2024-01-07 00:00:00,1216,15.1922159879298,18mt mxl,Diesel,70.5160718342506,850,Medium,7,7.8
SYNX001449,Nashik,Ludhiana,Nashik - Ludhiana,2024-03-21 00:00:00,1537,24.7406326533297,22FT RAIL CONTAINER,Diesel,63.0835849511475,751.6,Medium,8,8.9
SYNX001450,Noida,Raipur,Noida - Raipur,2024-05-07 00:00:00,1145,5.49674427291421,16mt openbody,CNG,52.4246066825663,272.7,Medium,4,5
SYNX001451,Surat,Vijayawada,Surat - Vijayawada,2024-11-01 00:00:00,1215,9.73339235881545,17mt openbody,Diesel,100,1316,High,5,5.9
SYNX001452,Varanasi,Hubli,Varanasi - Hubli,2024-11-20 00:00:00,1719,10.7968612154459,18mt open body,Diesel,35.6267983223424,1406.7,High,6,7.2
SYNX001453,Varanasi,Rohtak,Varanasi - Rohtak,2024-02-21 00:00:00,931,2.89657466975034,16mt openbody,EV,72.0113551783781,222.8,High,4,5
SYNX001454,Nagpur,Thiruvananthapuram,Nagpur - Thiruvananthapuram,2024-10-21 00:00:00,1778,10.0465635285873,18mt open body,Diesel,71.6938898521053,534.2,Medium,6,7.2
SYNX001455,Kolkata,Prayagraj,Kolkata - Prayagraj,2024-11-30 00:00:00,918,5.30099519232942,16mt openbody,Diesel,85.4406795272457,162.7,Medium,4,5
SYNX001456,Panipat,Bilaspur,Panipat - Bilaspur,2024-12-21 00:00:00,1205,9.94205243533686,17mt openbody,Diesel,80.3948482706875,1212,High,5,5.9
SYNX001457,Bhopal,Hyderabad,Bhopal - Hyderabad,2024-08-19 00:00:00,828,7.65666608604323,17mt openbody,Diesel,91.1059861529104,408,Medium,5,5.9
SYNX001458,Varanasi,Jaipur,Varanasi - Jaipur,2024-03-09 00:00:00,924,2.72771377844882,16mt openbody,EV,98.4053949060764,152,Medium,4,5
SYNX001459,Vijayawada,Vadodara,Vijayawada - Vadodara,2024-10-10 00:00:00,1268,3.57062627383025,16mt openbody,EV,74.9951537629597,215.6,Medium,4,5
SYNX001460,Jaipur,Bangalore,Jaipur - Bangalore,2024-01-21 00:00:00,1952,9.49064448509182,17mt openbody,Diesel,46.182984187272,444.5,Medium,5,5.9
SYNX001461,Vadodara,Ghaziabad,Vadodara - Ghaziabad,2024-02-16 00:00:00,1034,6.8880689730252,17mt openbody,CNG,80.0762132041023,161.2,Medium,5,5.9
SYNX001462,Vadodara,Thiruvananthapuram,Vadodara - Thiruvananthapuram,2024-09-19 00:00:00,1980,3.46136893371163,16mt openbody,Diesel,41.7860153462398,128.4,Medium,4,5
SYNX001463,Chandigarh,Guwahati,Chandigarh - Guwahati,2024-07-21 00:00:00,1934,9.32421529662467,17mt openbody,Diesel,37.8602212501831,280.2,Medium,5,5.9
SYNX001464,Mumbai,Nagpur,Mumbai - Nagpur,2024-12-26 00:00:00,860,5.48408068694537,16mt openbody,EV,84.4078374385633,389.8,High,4,5
SYNX001465,Vadodara,Varanasi,Vadodara - Varanasi,2024-09-24 00:00:00,1313,5.65154940612503,16mt openbody,CNG,72.2962019361448,300.6,Medium,4,5
SYNX001466,Gwalior,Ahmedabad,Gwalior - Ahmedabad,2024-01-29 00:00:00,837,1.18617275156861,16mt openbody,CNG,84.7033882528385,79.1,Medium,4,5
SYNX001467,Hyderabad,Kanpur,Hyderabad - Kanpur,2024-05-19 00:00:00,1282,22.6110376853331,24 MT OPENBODY,Diesel,75.7487340358595,754.2,Medium,8,8.9
SYNX001468,Durgapur,Mangalore,Durgapur - Mangalore,2024-12-30 00:00:00,2206,4.91058553365368,16mt openbody,EV,61.7405340735736,278.1,Medium,4,5
SYNX001469,Pune,Jaipur,Pune - Jaipur,2024-10-06 00:00:00,1192,5.97891000459913,16mt openbody,CNG,83.6620782742848,314.2,Medium,4,5
SYNX001470,Varanasi,Noida,Varanasi - Noida,2024-05-14 00:00:00,824,22.3058330531314,24 MT OPENBODY,Diesel,85.2020775570263,1128.3,Medium,8,8.9
SYNX001471,Ranchi,Faridabad,Ranchi - Faridabad,2024-11-13 00:00:00,1222,14.7868112236703,18mt mxl,Diesel,81.7328743684135,1710.2,High,7,7.8
SYNX001472,Sonipat,Vijayawada,Sonipat - Vijayawada,2024-04-20 00:00:00,1797,6.38845151667871,17mt openbody,CNG,74.737628149228,244.4,Medium,5,5.9
SYNX001473,Salem,Tirupati,Salem - Tirupati,2024-01-04 00:00:00,323,4.0735196517706,16mt openbody,EV,41.8573051435548,562.8,High,4,5
SYNX001474,Salem,Indore,Salem - Indore,2024-09-09 00:00:00,1566,9.21887227101146,17mt openbody,Diesel,43.7815340524411,287.4,Medium,5,5.9
SYNX001475,Trichy,Prayagraj,Trichy - Prayagraj,2024-04-16 00:00:00,2077,3.28746252853947,16mt openbody,EV,73.8903092671837,186,Medium,4,5
SYNX001476,Bangalore,Vadodara,Bangalore - Vadodara,2024-08-18 00:00:00,1423,4.54516287663387,16mt openbody,CNG,61.8205430723741,324.9,High,4,5
SYNX001477,Durgapur,Raipur,Durgapur - Raipur,2024-09-02 00:00:00,795,12.6383241453611,18mt open body,Diesel,54.1184629860745,476.8,Medium,6,7.2
SYNX001478,Kolkata,Faridabad,Kolkata - Faridabad,2024-05-13 00:00:00,1605,9.83965681342846,17mt openbody,Diesel,54.1680866491331,400,Medium,5,5.9
SYNX001479,Pune,Rohtak,Pune - Rohtak,2024-07-26 00:00:00,1484,3.29353838391098,16mt openbody,CNG,75.5003742397991,398.9,High,4,5
SYNX001480,Jaipur,Guwahati,Jaipur - Guwahati,2024-12-11 00:00:00,1985,6.03969317146188,17mt openbody,Diesel,54.341551922156,485,High,5,5.9
SYNX001481,Raipur,Salem,Raipur - Salem,2024-12-14 00:00:00,1411,2.68502832795189,16mt openbody,EV,54.9541510466811,158.3,Medium,4,5
SYNX001482,Patna,Hubli,Patna - Hubli,2024-06-03 00:00:00,1927,11.0814481365908,18mt open body,Diesel,72.0165248593781,875.9,High,6,7.2
SYNX001483,Guwahati,Faridabad,Guwahati - Faridabad,2024-12-16 00:00:00,1808,2.8258088534077,16mt openbody,Diesel,88.5303583849954,181.3,Medium,4,5
SYNX001484,Madurai,Patna,Madurai - Patna,2024-07-14 00:00:00,2366,3.45946529162621,16mt openbody,Diesel,97.3093032964514,101.9,Medium,4,5
SYNX001485,Faridabad,Hubli,Faridabad - Hubli,2024-09-23 00:00:00,1835,1.92115685326364,16mt openbody,Diesel,35.2128313062413,143.5,High,4,5
SYNX001486,Mumbai,Coimbatore,Mumbai - Coimbatore,2024-02-02 00:00:00,1247,5.68301445529063,16mt openbody,Diesel,86.949107459315,256.5,Medium,4,5
SYNX001487,Ghaziabad,Jabalpur,Ghaziabad - Jabalpur,2024-03-25 00:00:00,826,3.2922039671252,16mt openbody,EV,66.887952758009,226.4,Medium,4,5
SYNX001488,Kochi,Agra,Kochi - Agra,2024-06-29 00:00:00,2408,6.47434826269254,17mt openbody,CNG,98.0770564150697,407.7,Medium,5,5.9
SYNX001489,Thiruvananthapuram,Delhi,Thiruvananthapuram - Delhi,2024-10-12 00:00:00,2805,11.2611509992267,18mt open body,Diesel,86.1093135275039,442.8,Medium,6,7.2
SYNX001490,Vijayawada,Pune,Vijayawada - Pune,2024-07-19 00:00:00,943,5.21303752530979,16mt openbody,EV,91.9308565297383,701.5,High,4,5
SYNX001491,Lucknow,Bilaspur,Lucknow - Bilaspur,2024-05-16 00:00:00,680,5.2303287780094,16mt openbody,EV,80.2925415919626,378.1,High,4,5
SYNX001492,Sonipat,Kochi,Sonipat - Kochi,2024-05-03 00:00:00,2651,5.57028298455669,16mt openbody,Diesel,46.5169839787637,391.1,High,4,5
SYNX001493,Aurangabad,Ludhiana,Aurangabad - Ludhiana,2024-11-18 00:00:00,1534,15.5103299948674,18mt mxl,Diesel,91.7315437721818,1906.5,High,7,7.8
SYNX001494,Ghaziabad,Raipur,Ghaziabad - Raipur,2024-03-09 00:00:00,1157,5.125112129987,16mt openbody,CNG,87.1001831155084,568.3,High,4,5
SYNX001495,Ludhiana,Jabalpur,Ludhiana - Jabalpur,2024-05-23 00:00:00,1188,15.1698288029616,18mt mxl,Diesel,71.8356819746384,880.3,Medium,7,7.8
SYNX001496,Gwalior,Kolkata,Gwalior - Kolkata,2024-12-29 00:00:00,1384,6.54078711623856,17mt openbody,Diesel,79.5859500247873,364.9,Medium,5,5.9
SYNX001497,Jabalpur,Bilaspur,Jabalpur - Bilaspur,2024-02-05 00:00:00,316,6.96880495570271,17mt openbody,CNG,47.9719833384363,420,Medium,5,5.9
SYNX001498,Guntur,Surat,Guntur - Surat,2024-02-11 00:00:00,1208,7.38868785384466,17mt openbody,Diesel,87.6094428416321,367.3,Medium,5,5.9
SYNX001499,Vadodara,Amritsar,Vadodara - Amritsar,2024-05-13 00:00:00,1313,13.1142355275705,18mt open body,Diesel,94.1551023605642,492.1,Medium,6,7.2
SYNX001500,Ranchi,Surat,Ranchi - Surat,2024-08-19 00:00:00,1633,7.78299423400058,17mt openbody,EV,94.2188076421997,937.7,High,5,5.9
SYNX001501,Visakhapatnam,Ghaziabad,Visakhapatnam - Ghaziabad,2024-08-20 00:00:00,1694,4.53845708550694,16mt openbody,CNG,100,161.9,Medium,4,5
SYNX001502,Ranchi,Jalandhar,Ranchi - Jalandhar,2024-06-23 00:00:00,1634,9.04596555840196,17mt openbody,Diesel,45.0651695868719,1024.2,High,5,5.9
SYNX001503,Lucknow,Amritsar,Lucknow - Amritsar,2024-03-03 00:00:00,992,5.34319655466093,16mt openbody,EV,79.4385008896975,381.4,High,4,5
SYNX001504,Faridabad,Jaipur,Faridabad - Jaipur,2024-06-09 00:00:00,281,5.14880049100359,16mt openbody,CNG,79.3083182890375,192.2,Medium,4,5
SYNX001505,Delhi,Tirupati,Delhi - Tirupati,2024-07-06 00:00:00,2117,4.60575853889125,16mt openbody,CNG,74.3156286464376,545,High,4,5
SYNX001506,Bhopal,Guwahati,Bhopal - Guwahati,2024-07-02 00:00:00,1852,2.85878579955349,16mt openbody,Diesel,61.4942668277357,152.8,Medium,4,5
SYNX001507,Guntur,Agra,Guntur - Agra,2024-04-30 00:00:00,1543,18.454705176314,21 MT OPENBODY,Diesel,74.4232361661928,894.5,Medium,7,7.8
SYNX001508,Surat,Belgaum,Surat - Belgaum,2024-08-16 00:00:00,771,6.76386561577308,17mt openbody,CNG,39.2926765642174,987.5,High,5,5.9
SYNX001509,Rohtak,Jabalpur,Rohtak - Jabalpur,2024-08-11 00:00:00,899,3.03865991983818,16mt openbody,EV,79.8809214832104,116.7,Medium,4,5
SYNX001510,Rohtak,Aurangabad,Rohtak - Aurangabad,2024-03-17 00:00:00,1264,2.0235221252761,16mt openbody,Diesel,55.8300402018152,67.3,Medium,4,5
